unit_slug,faculty,level,url,title,wordCount,classification,topics
law,Law,faculty,https://law.unimelb.edu.au/students/orientation/mlm-students,Melbourne Law Masters,443,unique,orientation
law,Law,faculty,https://law.unimelb.edu.au/students/professional-behaviour-guidelines,Professional Behaviour Guidelines,3169,unique,forms-admin
law,Law,faculty,https://law.unimelb.edu.au/students/student-life-and-societies,Student Life and Societies,289,unique,student-life|clubs-events|contacts-support
law,Law,faculty,https://law.unimelb.edu.au/students/study-overseas-program,Study Overseas program,1388,mixed,international|fees-finance|forms-admin
law,Law,faculty,https://law.unimelb.edu.au/students/study-overseas-program/exchange-partners,Exchange Partners,1522,mixed,international
feit,FEIT,faculty,https://eng.unimelb.edu.au/students,Current students,788,unique,orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/study-resources/extensions-and-special-consideration,Extensions and Special consideration,1347,unique,special-consideration|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards,"Scholarships, Prizes and Awards - FEIT",592,unique,scholarships|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/research,Graduate Researchers - Current Students - Faculty of Engineering and Information Technology,365,unique,research-candidature|orientation|IT-systems|graduation
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community,Engineering and IT Community,1255,unique,student-life|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework,Coursework students | Faculty of Engineering and Information Technology,774,unique,orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/study-resources/building-access-and-id-cards,Building access and ID cards – Coursework Students – Current Students - Faculty of Engineering and Information Technology,1000,unique,IT-systems|orientation
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/lens-stevens-scholarship,Lens Stevens Scholarship,374,unique,scholarships|orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/clubs,Student Clubs and Societies,473,unique,orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/career-resources,Career resources,533,unique,orientation|careers-employability|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/indigenous-student-experience,Indigenous Student Experience,670,unique,orientation|inclusion-equity|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students,Coursework Students,455,unique,scholarships|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/spotlight-celebrations,Spotlight Celebrations,438,unique,scholarships|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/round-4-scholarships,Round 4 Scholarships,473,unique,scholarships|orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/2026/international-skills-series/intercultural-career-mentoring-program,Intercultural Career Mentoring Program,366,unique,careers-employability|orientation|clubs-events|international
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/round-3-scholarships,Round 3 Scholarships,434,unique,scholarships|orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/undergraduate,Undergraduate Students,654,unique,scholarships|orientation|graduation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,344,unique,scholarships|orientation|clubs-events|IT-systems
feit,FEIT,faculty,"https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarships,-prizes-and-awards-recipients","Scholarships, Prizes and Awards Recipients",809,unique,scholarships|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/graduate-research-students,Graduate Researchers,373,unique,scholarships|research-candidature|orientation|graduation
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/study-resources,Study Resources,537,unique,orientation|academic-skills|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community/science-pathway,Science/Engineering pathway,601,unique,orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/research/get-in-touch,Get in touch - Graduate Researchers – Current Students - Faculty of Engineering and Information Technology,391,unique,research-candidature|orientation|IT-systems|graduation
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community/commerce-pathway,Commerce/Engineering pathway,1285,unique,orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/research/study-resources,Graduate research resources,471,unique,research-candidature|orientation|graduation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/research/getting-started,Getting started,348,unique,orientation|research-candidature|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/scholarship-faq,Scholarship FAQ,1600,mixed,scholarships|orientation|contacts-support|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/research/life-at-feit,Life at FEIT,368,unique,orientation|research-candidature|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community/design-pathway,Design/Engineering pathway,669,unique,orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community/biomedicine-pathway,Biomedicine/Engineering pathway,581,unique,orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community/community-image-gallery,Community image gallery,375,unique,student-life|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience,Student Experience,698,unique,orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/industry-engagement/internship,Internships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,601,redirect,placements-WIL|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/feit-indigenous-student-experience2,Indigenous Student Experience,670,redirect,orientation|inclusion-equity|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-community/deep-dive-sessions,Deep Dive Sessions,382,unique,orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/orientation,Graduate Orientation,494,redirect,orientation|graduation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/global-skills-series,Global Skills Series,540,unique,orientation|international|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/academic-communication-skills-series,Academic Communication Skills Series,1092,unique,orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/professional-skills-series/technical-skills-series,Mentoring & Volunteering,375,redirect,orientation|student-life|careers-employability|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/professional-skills,Professional Skills Series,594,redirect,orientation|careers-employability|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/industry-series,Industry Series,519,unique,orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/clubs/our-clubs,Our Clubs,1278,unique,clubs-events|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/technical-skills,Technical Skills Series,2125,unique,orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar,FEIT Student Event Calendar,360,unique,clubs-events|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/ian-alexander-scholarship-round-2,Ian Alexander Scholarship Round 2,352,unique,orientation|scholarships|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/2026/international-skills-series/intercultural-career-mentoring-program,Intercultural Career Mentoring Program,374,unique,orientation|careers-employability|clubs-events|international
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/lens-stevens-scholarship,Lens Stevens Scholarship,382,unique,scholarships|orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/round-4-scholarships,Round 4 Scholarships,481,unique,orientation|scholarships|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/orientation/after-orientation/keep-in-touch/eng-and-it-calendar/upcoming-events/round-3-scholarships,Round 3 Scholarships,442,unique,orientation|scholarships|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/international-opportunities,Global Experience,458,redirect,orientation|international|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/wellbeing-series,Wellbeing Series,421,unique,wellbeing-health|orientation|student-life|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/eng-and-it-calendar/upcoming-events,Upcoming events,334,unique,clubs-events|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/clubs/committee,Information for committee members,540,unique,orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/clubs/feature-in-the-feit-express-newsletter,Promote an Upcoming Event,510,unique,orientation|clubs-events|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/study-resources/wellbeing,Health and Wellbeing Resources,1236,unique,wellbeing-health|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/study-resources/academic-skills,Academic Skills,507,unique,orientation|academic-skills|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/clubs/event-funding-and-invoicing,Event Funding and Invoicing,617,unique,clubs-events|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/study-resources/newsletter,ENG & IT Express Newsletter,644,unique,orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/career-resources/professional-associations,Professional Associations,542,unique,orientation|careers-employability|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/clubs/book-a-room-for-your-event,Book a room for your event,308,unique,clubs-events|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/progress-your-career/internship/internship-subjects,Internships - Students - Faculty of Engineering and Information Technology,728,redirect,placements-WIL|orientation|IT-systems|subjects-timetable
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/scholarships-prizes-and-awards/coursework-students/scholarships,Scholarships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,783,unique,scholarships|orientation|IT-systems
feit,FEIT,faculty,https://eng.unimelb.edu.au/students/coursework/student-experience/internship,Internships - Coursework Students - Current Students - Faculty of Engineering and Information Technology,601,unique,placements-WIL|orientation|IT-systems
