unit_slug,faculty,classification,wordCount,hubLinks,url,title,topOutboundHosts
mdhs,MDHS,unique,213,0,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/feedback,-reporting-concerns-and-complains","Feedback, Reporting Concerns & Complains",www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,mixed,593,5,https://mdhs.unimelb.edu.au/study/current-students/placements/students/getting-help,Getting help,www.unimelb.edu.au:8;students.unimelb.edu.au:5;about.unimelb.edu.au:4
mdhs,MDHS,unique,383,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/info,Important information,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,380,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/insurance,Insurance,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,193,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/key-contacts,Key Contacts,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,578,1,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/obligations,-rights-and-responsibilities","Obligations, Rights & Responsibilities",www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,228,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/overseas-placements,Overseas Placements,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,566,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/personal-information-and-intellectual-property,Personal information & Intellectual Property,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,753,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements,MDHS Pre-Placement Requirements,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,link-farm,136,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info,Additional Info,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,624,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info/additional-information-and-resources,Additional Information and Resources,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,549,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/checklist,Summary of checks,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,217,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks,Course-specific checks,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,343,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/additional,Other checks by course,unimelb.sonialive.com:16;www.unimelb.edu.au:11;nhhi.southrock.com:8
mdhs,MDHS,unique,1382,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/ahpra,AHPRA Registration,www.ahpra.gov.au:7;www.unimelb.edu.au:7;unimelb.sonialive.com:4
mdhs,MDHS,unique,395,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/covid-19,COVID-19,www.unimelb.edu.au:7;www.servicesaustralia.gov.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,294,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/first-aid-and-cpr,CPR and First Aid,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,282,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks/hand-hygiene,Hand Hygiene,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,169,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/handbook,Handbook,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:7;about.unimelb.edu.au:5
mdhs,MDHS,unique,428,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/flu,Influenza,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,575,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/hepatitis-b,Hepatitis B,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,479,1,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/measles,-mumps-and-rubella-mmr","Measles, Mumps and Rubella (MMR)",www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,384,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/pertussis,Pertussis,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,481,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/tb,Tuberculosis,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,438,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/infection/varicella,Varicella,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,221,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks,Non-Immunisation Checks,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,967,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/mask-fit-testing,Mask Fit Testing,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,441,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/ndis-worker-screening-check,NDIS Worker Screening Check,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,731,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/police-au,Australian Police Check,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,532,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/police-os,Overseas Police Record,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,740,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks/wwcc,Working with Children Check,www.unimelb.edu.au:7;service.vic.gov.au:6;forms.your.unimelb.edu.au:5
mdhs,MDHS,unique,645,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/sonia,Sonia,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,900,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/travel,Travel,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,337,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/visas,Visas,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,213,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment,Student Enrichment and Support,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,482,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/chat-fest,Chat Fest,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,462,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/clubs-and-societies,Student Clubs and Societies,www.facebook.com:37;www.instagram.com:35;www.unimelb.edu.au:11
mdhs,MDHS,mixed,515,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/indigenous-student-success,MDHS Indigenous Student Success,study.unimelb.edu.au:18;mdhs.unimelb.edu.au:10;scholarships.unimelb.edu.au:7
mdhs,MDHS,unique,327,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mdhs-student-hub,MDHS Student Hub,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:6;about.unimelb.edu.au:5
mdhs,MDHS,mixed,360,7,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs,Mentoring Programs,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:10;students.unimelb.edu.au:7
mdhs,MDHS,unique,310,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars,Chancellor’s Scholars,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,468,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/emily-sun,Emily Sun,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,490,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/garry-zhu,Garry Zhu,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,463,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/zahra-ataie,Zahra Ataie,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,redirect,0,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/older-site-versions/Student-Advisory-Council/student-support,Student support,
mdhs,MDHS,unique,253,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/research-pathways-advising,Research Pathways Advising,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:7;about.unimelb.edu.au:5
mdhs,MDHS,unique,605,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership,Student Leadership,www.unimelb.edu.au:7;about.unimelb.edu.au:6;q.surveys.unimelb.edu.au:4
mdhs,MDHS,unique,212,1,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership/Student-Advisory-Council,Student Advisory Council,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,372,0,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice,Student Fitness to Practice,www.unimelb.edu.au:7;about.unimelb.edu.au:6;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,329,0,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/examples-of-concerns,Examples of Concerns,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,279,0,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/frequently-asked-questions,Frequently Asked Questions,about.unimelb.edu.au:8;www.unimelb.edu.au:7;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,237,1,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/links-and-resources,Links and Resources,www.unimelb.edu.au:7;about.unimelb.edu.au:5;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,285,1,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/mdhs-process,MDHS Student Fitness to Practice Process,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mbs,FBE,unique,386,0,https://mbs.unimelb.edu.au/students,Students,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mbs.unimelb.edu.au:2
mbs,FBE,unique,366,0,https://mbs.unimelb.edu.au/students/course-planning,Course Planning,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:2
mbs,FBE,unique,591,1,https://mbs.unimelb.edu.au/students/orientation,Orientation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mbs.unimelb.edu.au:2
mbs,FBE,unique,821,2,https://mbs.unimelb.edu.au/students/wellbeing,Wellbeing,www.unimelb.edu.au:7;about.unimelb.edu.au:4;fbe.unimelb.edu.au:3
mbs,FBE,unique,1213,4,https://mbs.unimelb.edu.au/students/course-planning/assessment,Assessment,www.unimelb.edu.au:7;students.unimelb.edu.au:4;about.unimelb.edu.au:4
mbs,FBE,unique,886,3,https://mbs.unimelb.edu.au/students/course-planning/changing-courses,Changing Courses,www.unimelb.edu.au:7;about.unimelb.edu.au:4;students.unimelb.edu.au:3
mbs,FBE,unique,817,2,https://mbs.unimelb.edu.au/students/course-planning/course-plans,Course Plans,findanexpert.unimelb.edu.au:11;www.unimelb.edu.au:7;mbs.unimelb.edu.au:4
mbs,FBE,mixed,1057,6,https://mbs.unimelb.edu.au/students/course-planning/enrolment,Enrolment and Timetabling,www.unimelb.edu.au:7;students.unimelb.edu.au:6;ask.unimelb.edu.au:4
mbs,FBE,unique,394,0,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees,Master of International Business Dual Degrees,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:2
mbs,FBE,unique,299,0,https://mbs.unimelb.edu.au/students/course-planning/services,Services and Facilities,www.unimelb.edu.au:7;about.unimelb.edu.au:4;library.unimelb.edu.au:2
mbs,FBE,unique,512,4,https://mbs.unimelb.edu.au/students/course-planning/student-administration,Key Dates and Contacts,www.unimelb.edu.au:8;students.unimelb.edu.au:4;about.unimelb.edu.au:4
mbs,FBE,unique,937,5,https://mbs.unimelb.edu.au/students/course-planning/student-support,Student Support,services.unimelb.edu.au:8;www.unimelb.edu.au:8;students.unimelb.edu.au:5
mbs,FBE,unique,1098,2,https://mbs.unimelb.edu.au/students/course-planning/subject-selection-and-advanced,Subject Selection and Advanced Standing,www.unimelb.edu.au:7;about.unimelb.edu.au:4;students.unimelb.edu.au:2
mbs,FBE,unique,390,0,https://mbs.unimelb.edu.au/students/wellbeing/ambassadors,Ambassadors,www.unimelb.edu.au:7;about.unimelb.edu.au:4;www.facebook.com:2
mbs,FBE,unique,706,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial,Master of Actuarial Science,handbook.unimelb.edu.au:13;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,745,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science,Master of Actuarial Science (Extended),handbook.unimelb.edu.au:17;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,774,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science-enhanced,Master of Actuarial Science (Enhanced),handbook.unimelb.edu.au:17;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,852,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics-commenced-prior-to-2022,Master of Applied Econometrics,handbook.unimelb.edu.au:37;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,848,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics2,Master of Applied Econometrics (Enhanced),handbook.unimelb.edu.au:48;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,889,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science,Master of Commerce (Actuarial Science),handbook.unimelb.edu.au:52;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,891,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science-research-pathway,Master of Commerce (Actuarial Science) - Research Pathway,handbook.unimelb.edu.au:52;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,697,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-digital-marketing,Master of Digital Marketing,handbook.unimelb.edu.au:27;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,860,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-economics,Master of Economics,handbook.unimelb.edu.au:31;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mbs,FBE,unique,717,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-commenced-prior-to-2023,Master of Entrepreneurship (Enhanced) - New Venture Creation Pathway,handbook.unimelb.edu.au:23;www.unimelb.edu.au:7;about.unimelb.edu.au:4
