unit_slug,faculty,level,page_type,url,title,wordCount,classification,topics
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/enrolment/jd-subjects,JD subjects,2103,unique,subjects-timetable|enrolment
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/enrolment/legal-research,Legal Research,5424,unique,enrolment|subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/rankings,JD Rankings,522,unique,forms-admin
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/student-achievement-and-grading,Student Achievement and Grading,976,unique,exams-results|subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/time-commitment-and-timetabling,Time Commitment and Timetabling,500,unique,course-planning
law,Law,faculty,content,https://law.unimelb.edu.au/students/jd/studies/waiver-of-subject-prerequisites,Subject Prerequisite Waiver,168,unique,subjects-timetable|forms-admin
law,Law,faculty,content,https://law.unimelb.edu.au/students/legal-academic-skills/about,About the Centre and facilities,191,unique,academic-skills
law,Law,faculty,stub,https://law.unimelb.edu.au/students/legal-academic-skills/academic-skills-resources,Academic skills resources,69,link-farm,academic-skills|student-life|IT-systems
law,Law,faculty,content,https://law.unimelb.edu.au/students/legal-academic-skills/facilitated-study-groups,Early Academic Guidance for Legal Education,203,unique,academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/legal-academic-skills/lms-community,Legal Academic Skills LMS Community,196,unique,student-life|academic-skills|IT-systems|placements-WIL
law,Law,faculty,stub,https://law.unimelb.edu.au/students/legal-academic-skills/writing-for-law,Writing for law,109,link-farm,exams-results|academic-skills|student-life|IT-systems
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/enrichment,Enrichment | Masters (Law) | Melbourne Law School,222,unique,orientation|careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters,MLM Students,752,unique,wellbeing-health|student-life|scholarships|academic-skills
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/accept-your-offer-and-get-started,Accept Your Offer & Get Started | Masters | Law at Melbourne,580,unique,<untagged>
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/course-transfers,Course Transfers and Early Exit Awards,419,unique,subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/cross-institutional-study,Cross-Institutional Study,452,unique,subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/enrolment,Enrolment and Re-Enrolment | Masters | Melbourne Law School,594,unique,enrolment|international
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/enrolment/mlm-subjects,MLM subjects,1901,unique,subjects-timetable|enrolment
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/leave-of-absence,Leave of Absence,283,unique,subjects-timetable|enrolment
law,Law,faculty,stub,https://law.unimelb.edu.au/students/masters/studies/minor-thesis-option,Minor Thesis option,158,link-farm,research-candidature|subjects-timetable|course-planning
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/mlm-course-planning,Melbourne Law Masters course planning,1379,unique,course-planning|subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/prerequisites-and-recommended-requirements,Prerequisites and Recommended Requirements,248,unique,subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/masters/studies/subject-delivery,Subject delivery,560,unique,subjects-timetable
law,Law,faculty,content,https://law.unimelb.edu.au/students/orientation,Orientation,509,unique,orientation|student-life
law,Law,faculty,content,https://law.unimelb.edu.au/students/orientation/mlm-students,Melbourne Law Masters,443,unique,orientation
law,Law,faculty,content,https://law.unimelb.edu.au/students/professional-behaviour-guidelines,Professional Behaviour Guidelines,3169,unique,exams-results
law,Law,faculty,content,https://law.unimelb.edu.au/students/academic-support-and-wellbeing/student-equity-and-disability-support,Student Equity and Disability Support,565,unique,inclusion-equity|wellbeing-health|student-life|academic-skills
law,Law,faculty,stub,https://law.unimelb.edu.au/students/academic-support-and-wellbeing/wellbeing/contact-us,Contact us,88,link-farm,wellbeing-health|contacts-support|academic-skills|exams-results
law,Law,faculty,content,https://law.unimelb.edu.au/students/biicl,British Institute of International and Comparative Law Internship,712,unique,international|placements-WIL
law,Law,faculty,stub,https://law.unimelb.edu.au/students/career-services/career-pathways/careers-in-academia-and-research,Careers in Research and Academia,140,link-farm,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/career-pathways/careers-in-business,Careers in Business,161,unique,careers-employability
law,Law,faculty,stub,https://law.unimelb.edu.au/students/career-services/career-pathways/careers-in-judiciary,Careers in Judiciary,144,link-farm,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/career-pathways/careers-in-private-sector,Careers in Private Sector,329,unique,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/career-pathways/careers-in-public-interest-and-government,Careers in Public Interest and Government,356,unique,careers-employability
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/career-pathways/guide-to-becoming-a-barrister-in-victoria,Becoming a Barrister,709,unique,careers-employability
law,Law,faculty,stub,https://law.unimelb.edu.au/students/career-services/career-pathways/other-career-paths,Other Career Paths,140,link-farm,careers-employability
law,Law,faculty,stub,https://law.unimelb.edu.au/students/career-services/services-and-resources/career-consultation,1:1 Career Consultations,108,link-farm,careers-employability
law,Law,faculty,stub,https://law.unimelb.edu.au/students/career-services/services-and-resources/career-support-for-graduate-researchers,Career Support for Graduate Researchers,157,link-farm,careers-employability|research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/career-services/services-and-resources/ellis-program,ELLIS Program,911,unique,careers-employability|international
law,Law,faculty,stub,https://law.unimelb.edu.au/students/grd/candidature-management/degree-requirements,Degree Requirements,63,link-farm,research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/enrichment/student-life-and-societies,Student Life and Societies,216,unique,student-life|research-candidature
law,Law,faculty,stub,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/domestic,Domestic,83,link-farm,scholarships
law,Law,faculty,stub,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/international,International,84,link-farm,international|scholarships
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/mcniff-scholarship,James and Valerie McNiff Scholarship,309,unique,scholarships|research-candidature
law,Law,faculty,content,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/research-support-funds,Research Support Funds,231,unique,scholarships
law,Law,faculty,stub,https://law.unimelb.edu.au/students/grd/scholarships-funding-and-prizes/sprp,Student Published Research Prize,130,link-farm,research-candidature|scholarships|enrolment
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/aashish-yadav,Aashish Yadav,304,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/allanah-colley,Allanah Colley,373,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/alumita-lekenaua,Alumita Lekenaua,509,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/andrea-furger,Andrea Furger,420,unique,research-candidature|international
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/andrea-immanuel,Andrea Immanuel,302,unique,research-candidature|international
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/astrid-bernal-rubio,Astrid Milena Bernal Rubio,275,unique,research-candidature|international
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/azadah-raz-mohammad,Azadah Raz Mohammad,290,unique,international|research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/balu-gopalakrishnan-nair,Balu Gopalakrishnan Nair,293,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/belete-yemata,Belete Yemata,180,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/bongkot-napaumporn,Bongkot Napaumporn,727,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/charlie-hock,Charlie Hock,312,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/chin-yang-joseph-lau,Chin Yang Joseph Lau,294,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/daniel-goldsworthy,Daniel Goldsworthy,296,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/daria-vasilevskaia,Daria Vasilevskaia,420,unique,research-candidature|international
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/debaranjan-goswami,Debaranjan Goswami,265,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/elisabeth-lopez-desvars,Elisabeth Lopez Desvars,235,unique,international|research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/elliot-legendre,Elliot Legendre,194,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/emilia-sterjova,Emilia Sterjova,312,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/emma-finlay,Emma Finlay,293,unique,student-life
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/eryanto-nugroho,Eryanto Nugroho,270,unique,student-life|research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/fia-hamid-walker,Fia Hamid-Walker,617,unique,research-candidature|international
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/fitria-ratna-wardika,Fitria Ratna Wardika,281,unique,research-candidature
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/grace-chaw,Grace Chaw,292,unique,wellbeing-health
law,Law,faculty,profile,https://law.unimelb.edu.au/students/grd/students/hannah-gordon,Hannah Gordon,286,unique,research-candidature
