unit_slug,faculty,level,corpus,page_type,classification,wordCount,depth,hubLinks,url,title,topicTags,topicTags_old,is_binary
law,Law,faculty,current-students,content,unique,443,3,0,https://law.unimelb.edu.au/students/masters/enrichment/international-legal-internship,International Legal Internship,placements-WIL|international,placements-WIL|student-life|international|academic-skills,0
law,Law,faculty,current-students,content,unique,509,3,0,https://law.unimelb.edu.au/students/orientation,Orientation,orientation|student-life,orientation|student-life|contacts-support|enrolment,0
law,Law,faculty,current-students,content,unique,752,2,5,https://law.unimelb.edu.au/students/masters,MLM Students,wellbeing-health|student-life|scholarships|academic-skills,wellbeing-health|scholarships|student-life|IT-systems,0
law,Law,faculty,current-students,content,unique,580,2,4,https://law.unimelb.edu.au/students/masters/studies/accept-your-offer-and-get-started,Accept Your Offer & Get Started | Masters | Law at Melbourne,<untagged>,enrolment|orientation|forms-admin,0
law,Law,faculty,current-students,content,unique,419,2,1,https://law.unimelb.edu.au/students/masters/studies/course-transfers,Course Transfers and Early Exit Awards,subjects-timetable,enrolment|exams-results,0
law,Law,faculty,current-students,content,unique,452,2,0,https://law.unimelb.edu.au/students/masters/studies/cross-institutional-study,Cross-Institutional Study,subjects-timetable,enrolment,0
law,Law,faculty,current-students,content,unique,594,2,4,https://law.unimelb.edu.au/students/masters/studies/enrolment,Enrolment and Re-Enrolment | Masters | Melbourne Law School,enrolment|international,enrolment|orientation|forms-admin,0
law,Law,faculty,current-students,content,unique,1901,2,0,https://law.unimelb.edu.au/students/masters/studies/enrolment/mlm-subjects,MLM subjects,subjects-timetable|enrolment,subjects-timetable|enrolment|forms-admin,0
law,Law,faculty,current-students,content,unique,283,2,1,https://law.unimelb.edu.au/students/masters/studies/leave-of-absence,Leave of Absence,subjects-timetable|enrolment,enrolment|IT-systems|contacts-support,0
law,Law,faculty,current-students,content,unique,190,1,0,https://law.unimelb.edu.au/students/masters/studies/locker-hire,MLM student locker hire,forms-admin,fees-finance,0
law,Law,faculty,current-students,stub,link-farm,158,2,0,https://law.unimelb.edu.au/students/masters/studies/minor-thesis-option,Minor Thesis option,research-candidature|subjects-timetable|course-planning,research-candidature|course-planning|subjects-timetable,0
law,Law,faculty,current-students,content,unique,1379,2,0,https://law.unimelb.edu.au/students/masters/studies/mlm-course-planning,Melbourne Law Masters course planning,course-planning|subjects-timetable,course-planning|subjects-timetable|contacts-support,0
law,Law,faculty,current-students,content,unique,248,2,0,https://law.unimelb.edu.au/students/masters/studies/prerequisites-and-recommended-requirements,Prerequisites and Recommended Requirements,subjects-timetable,enrolment|course-planning,0
law,Law,faculty,current-students,content,mixed,372,1,7,https://law.unimelb.edu.au/students/masters/studies/student-advising,MLM student advising,subjects-timetable|enrolment|course-planning|contacts-support,course-planning|contacts-support|enrolment|subjects-timetable,0
law,Law,faculty,current-students,content,unique,560,2,0,https://law.unimelb.edu.au/students/masters/studies/subject-delivery,Subject delivery,subjects-timetable,subjects-timetable|course-planning|forms-admin,0
law,Law,faculty,current-students,content,unique,231,1,1,https://law.unimelb.edu.au/students/mls-feedback,MLS Feedback,fees-finance|exams-results,forms-admin|subjects-timetable|contacts-support,0
law,Law,faculty,current-students,content,unique,955,3,0,https://law.unimelb.edu.au/students/mls-mentor-program,Mentor Program | Melbourne Law School | University of Melbourne,careers-employability,careers-employability|contacts-support|international,0
law,Law,faculty,current-students,content,mixed,1220,3,7,https://law.unimelb.edu.au/students/non-partner-programs,Non-partner programs,international|course-planning,international|fees-finance|placements-WIL|forms-admin,0
law,Law,faculty,current-students,content,unique,509,2,0,https://law.unimelb.edu.au/students/orientation,Orientation,orientation|student-life,orientation|contacts-support|enrolment|subjects-timetable,0
law,Law,faculty,current-students,content,unique,443,2,0,https://law.unimelb.edu.au/students/orientation/mlm-students,Melbourne Law Masters,orientation,orientation,0
law,Law,faculty,current-students,content,unique,3169,2,1,https://law.unimelb.edu.au/students/professional-behaviour-guidelines,Professional Behaviour Guidelines,exams-results,forms-admin,0
law,Law,faculty,current-students,content,unique,289,3,0,https://law.unimelb.edu.au/students/student-life-and-societies,Student Life and Societies,student-life,student-life|clubs-events|contacts-support,0
law,Law,faculty,current-students,content,mixed,1388,3,14,https://law.unimelb.edu.au/students/study-overseas-program,Study Overseas program,international|course-planning,international|fees-finance|forms-admin,0
law,Law,faculty,current-students,content,mixed,1522,4,11,https://law.unimelb.edu.au/students/study-overseas-program/exchange-partners,Exchange Partners,international,international,0
mbs,FBE,school,current-students,content,unique,386,0,0,https://mbs.unimelb.edu.au/students,Students,<untagged>,course-planning,0
mbs,FBE,school,current-students,content,unique,366,1,0,https://mbs.unimelb.edu.au/students/course-planning,Course Planning,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,591,1,1,https://mbs.unimelb.edu.au/students/orientation,Orientation,orientation,orientation,0
mbs,FBE,school,current-students,content,unique,821,1,2,https://mbs.unimelb.edu.au/students/wellbeing,Wellbeing,wellbeing-health,wellbeing-health,0
mbs,FBE,school,current-students,content,unique,1213,2,4,https://mbs.unimelb.edu.au/students/course-planning/assessment,Assessment,exams-results|course-planning,exams-results|course-planning,0
mbs,FBE,school,current-students,content,unique,886,2,3,https://mbs.unimelb.edu.au/students/course-planning/changing-courses,Changing Courses,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,817,2,2,https://mbs.unimelb.edu.au/students/course-planning/course-plans,Course Plans,course-planning,course-planning,0
mbs,FBE,school,current-students,content,mixed,1057,2,6,https://mbs.unimelb.edu.au/students/course-planning/enrolment,Enrolment and Timetabling,enrolment|course-planning,enrolment|course-planning,0
mbs,FBE,school,current-students,content,unique,394,2,0,https://mbs.unimelb.edu.au/students/course-planning/master-of-international-business-dual-degrees,Master of International Business Dual Degrees,international|course-planning,international|course-planning,0
mbs,FBE,school,current-students,content,unique,299,2,0,https://mbs.unimelb.edu.au/students/course-planning/services,Services and Facilities,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,512,2,4,https://mbs.unimelb.edu.au/students/course-planning/student-administration,Key Dates and Contacts,forms-admin|course-planning|contacts-support,forms-admin|course-planning|contacts-support,0
mbs,FBE,school,current-students,content,unique,937,2,5,https://mbs.unimelb.edu.au/students/course-planning/student-support,Student Support,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,1098,2,2,https://mbs.unimelb.edu.au/students/course-planning/subject-selection-and-advanced,Subject Selection and Advanced Standing,course-planning|subjects-timetable,course-planning|subjects-timetable,0
mbs,FBE,school,current-students,content,unique,390,2,0,https://mbs.unimelb.edu.au/students/wellbeing/ambassadors,Ambassadors,student-life|wellbeing-health,student-life|wellbeing-health,0
mbs,FBE,school,current-students,content,unique,706,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial,Master of Actuarial Science,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,745,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science,Master of Actuarial Science (Extended),course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,774,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-actuarial-science-enhanced,Master of Actuarial Science (Enhanced),course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,852,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics-commenced-prior-to-2022,Master of Applied Econometrics,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,848,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-applied-econometrics2,Master of Applied Econometrics (Enhanced),course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,889,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science,Master of Commerce (Actuarial Science),course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,891,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-commerce-actuarial-science-research-pathway,Master of Commerce (Actuarial Science) - Research Pathway,research-candidature|course-planning,research-candidature|course-planning,0
mbs,FBE,school,current-students,content,unique,697,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-digital-marketing,Master of Digital Marketing,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,860,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-economics,Master of Economics,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,717,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-commenced-prior-to-2023,Master of Entrepreneurship (Enhanced) - New Venture Creation Pathway,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,707,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-entrepreneurship-enhanced-new-venture-creation-pathway,Master of Entrepreneurship (Enhanced) - Intrapreneurship Pathway,course-planning,course-planning,0
mbs,FBE,school,current-students,content,unique,844,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance,Master of Finance,fees-finance|course-planning,fees-finance|course-planning,0
mbs,FBE,school,current-students,content,unique,918,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-enhanced,Master of Finance (Enhanced),fees-finance|course-planning,fees-finance|course-planning,0
mbs,FBE,school,current-students,content,unique,920,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-enhanced-research-pathway,Master of Finance (Enhanced) - Research Pathway,research-candidature|fees-finance|course-planning,research-candidature|fees-finance|course-planning,0
mbs,FBE,school,current-students,content,unique,846,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-finance-research-pathway,Master of Finance - Research Pathway,research-candidature|fees-finance|course-planning,research-candidature|fees-finance|course-planning,0
mbs,FBE,school,current-students,content,unique,657,3,3,https://mbs.unimelb.edu.au/students/course-planning/course-plans/masters-programs/master-of-indigenous-business-leadership,Master of Indigenous Business Leadership,inclusion-equity|course-planning,inclusion-equity|course-planning,0
