unit_slug,faculty,classification,page_type,wordCount,hubLinks,url,title,topOutboundHosts_exclChrome
mdhs,MDHS,mixed,content,360,11,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs,Mentoring Programs,mdhs.unimelb.edu.au:10;students.unimelb.edu.au:7;my.unilife.unimelb.edu.au:6
mdhs,MDHS,unique,content,253,3,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/research-pathways-advising,Research Pathways Advising,mdhs.unimelb.edu.au:7;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,605,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership,Student Leadership,q.surveys.unimelb.edu.au:4;mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,212,2,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/student-leadership/Student-Advisory-Council,Student Advisory Council,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,329,0,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/examples-of-concerns,Examples of Concerns,mdhs.unimelb.edu.au:3;policy.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,279,0,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/frequently-asked-questions,Frequently Asked Questions,mdhs.unimelb.edu.au:3;policy.unimelb.edu.au:2;www.youtube.com:1
mdhs,MDHS,unique,content,237,1,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/links-and-resources,Links and Resources,mdhs.unimelb.edu.au:3;policy.unimelb.edu.au:3;umsu.unimelb.edu.au:2
mdhs,MDHS,unique,content,285,2,https://mdhs.unimelb.edu.au/study/current-students/student-fitness-to-practice/mdhs-process,MDHS Student Fitness to Practice Process,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,214,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/DDS3%20Year%20Level%20Coordinator,Page not found,mdhs.unimelb.edu.au:3;search.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,317,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology,Department of Clinical Audiology,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,349,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing,Department of Nursing,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,444,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-optometry-and-vision-sciences,Department of Optometry and Vision Sciences,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,409,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-physiotherapy-resources,Department of Physiotherapy,mdhs.unimelb.edu.au:3;handbook.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,276,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources,Department of Social Work,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,337,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp,Department of Speech Pathology,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,441,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school,Melbourne Dental School,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,369,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-medical-school,Melbourne Medical School,mdhs.unimelb.edu.au:3;medicine.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,514,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh,Melbourne School of Population and Global Health,mdhs.unimelb.edu.au:4;www.youtube.com:1
mdhs,MDHS,unique,content,426,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps,School of Psychological Sciences,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,179,1,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/how-is-the-placement-arranged,"What are the steps involved before, during and after a placement?",mdhs.unimelb.edu.au:3;www.health.vic.gov.au:2;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,214,0,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/what-happens-after-the-placement,Where to from here?,mdhs.unimelb.edu.au:4;www.youtube.com:1
mdhs,MDHS,unique,content,233,0,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/why-should-your-ogranisation-place-student,Why should your organisation place students?,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,213,0,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/feedback,-reporting-concerns-and-complains","Feedback, Reporting Concerns & Complains",mdhs.unimelb.edu.au:4;www.youtube.com:1
mdhs,MDHS,unique,content,593,5,https://mdhs.unimelb.edu.au/study/current-students/placements/students/getting-help,Getting help,students.unimelb.edu.au:5;mdhs.unimelb.edu.au:3;umsu.unimelb.edu.au:3
mdhs,MDHS,unique,content,383,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/info,Important information,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,380,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/insurance,Insurance,mdhs.unimelb.edu.au:3;students.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,193,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/key-contacts,Key Contacts,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,578,2,"https://mdhs.unimelb.edu.au/study/current-students/placements/students/obligations,-rights-and-responsibilities","Obligations, Rights & Responsibilities",mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,228,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/overseas-placements,Overseas Placements,mdhs.unimelb.edu.au:3;students.unimelb.edu.au:2;policy.unimelb.edu.au:1
mdhs,MDHS,unique,content,566,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/personal-information-and-intellectual-property,Personal information & Intellectual Property,mdhs.unimelb.edu.au:3;my.unimelb.edu.au:2;www.youtube.com:1
mdhs,MDHS,unique,content,753,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements,MDHS Pre-Placement Requirements,mdhs.unimelb.edu.au:3;www.health.vic.gov.au:1;www.safetyandquality.gov.au:1
mdhs,MDHS,unique,content,900,3,https://mdhs.unimelb.edu.au/study/current-students/placements/students/travel,Travel,mdhs.unimelb.edu.au:5;www.vicroads.vic.gov.au:4;students.unimelb.edu.au:2
mdhs,MDHS,unique,content,337,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/visas,Visas,mdhs.unimelb.edu.au:3;immi.homeaffairs.gov.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,310,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars,Chancellor’s Scholars,mdhs.unimelb.edu.au:3;futurestudents.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,161,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/additional-questions,Additional questions,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,496,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before,Before Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,343,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/conclusion-of-placement,Conclusion of Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,480,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/during-placement,During placement,mdhs.unimelb.edu.au:9;www.youtube.com:1
mdhs,MDHS,unique,content,214,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/eoi,Expression of interest form,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,903,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/frequently-asked-questions,Frequently asked questions,mdhs.unimelb.edu.au:4;students.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,372,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/before-placement,Before placement,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,402,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/conclusion-of-placement,Conclusion of placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,668,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/during-placement,During placement,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,286,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/before-placement,Before placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,206,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/conclusion-of-placement,Conclusion of placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,297,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/during-placement,During placement,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,353,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/before-placement,Before Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,402,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/conclusion-of-placement,Conclusion of Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,304,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/day-one-of-placement,Day one of Placement,mdhs.unimelb.edu.au:5;www.youtube.com:1
mdhs,MDHS,unique,content,445,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/during-placement,During Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,257,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/DDS3%20Year%20Level%20Coordinator,Page not found,mdhs.unimelb.edu.au:3;search.unimelb.edu.au:1;www.youtube.com:1
mdhs,MDHS,unique,content,662,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/before-placement,Before placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,287,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/conclusion-of-placement,Conclusion of placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,864,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/during-placement,During placement,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,492,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/before-placement,Before Placement,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,244,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/conclusion-of-placement,Conclusion of Placement,mdhs.unimelb.edu.au:5;www.youtube.com:1
mdhs,MDHS,unique,content,394,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/day-one-of-placement,Day one of placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,287,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/during-placement,During Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,335,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology,Clinical Neuropsychology,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,322,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology,Clinical Psychology,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,378,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology,Professional Psychology,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,link-farm,stub,136,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info,Additional Info,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,549,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/checklist,Summary of checks,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,217,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/course-specific-checks,Course-specific checks,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,169,2,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/handbook,Handbook,mdhs.unimelb.edu.au:7;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,221,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/non-immunisation-checks,Non-Immunisation Checks,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,645,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/sonia,Sonia,mdhs.unimelb.edu.au:3;forms.your.unimelb.edu.au:2;unimelb.sonialive.com:1
mdhs,MDHS,unique,profile,468,2,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/emily-sun,Emily Sun,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,profile,490,2,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/garry-zhu,Garry Zhu,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,profile,463,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/mentoring-programs/chancellors-scholars/zahra-ataie,Zahra Ataie,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,link-farm,stub,0,0,https://mdhs.unimelb.edu.au/study/current-students/student-enrichment/older-site-versions/Student-Advisory-Council/student-support,Student support,
mdhs,MDHS,unique,content,356,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students,How to provide remote placements for clinical audiology students,mdhs.unimelb.edu.au:5;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,431,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/before-placement,Before placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,523,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/conclusion-of-placement,Conclusion of placement,mdhs.unimelb.edu.au:7;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,1166,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/during-placement,During placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,471,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/before-placement,Before placement,mdhs.unimelb.edu.au:3;www.psychologyboard.gov.au:1;psychology.org.au:1
mdhs,MDHS,unique,content,235,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/conclusion-of-placement,Conclusion of placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,550,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/during-placement,During placement,mdhs.unimelb.edu.au:7;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,477,2,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/before-placement,Before placement,mdhs.unimelb.edu.au:6;study.unimelb.edu.au:1;students.unimelb.edu.au:1
mdhs,MDHS,unique,content,199,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/conclusion-of-placement,Conclusion of Placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,467,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/during-placement,During placement,mdhs.unimelb.edu.au:3;www.youtube.com:1
mdhs,MDHS,unique,content,624,1,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements/additional-info/additional-information-and-resources,Additional Information and Resources,mdhs.unimelb.edu.au:3;www.health.gov.au:1;study.unimelb.edu.au:1
